symbol,year,period,file_name,file_url
TYRE.JK,2024,tw2,FinancialStatement-2024-II-TYRE.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/TYRE/FinancialStatement-2024-II-TYRE.xlsx
MMIX.JK,2024,tw1,FinancialStatement-2024-I-MMIX.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/MMIX/FinancialStatement-2024-I-MMIX.xlsx
MMIX.JK,2024,tw2,FinancialStatement-2024-II-MMIX.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/MMIX/FinancialStatement-2024-II-MMIX.xlsx
KICI.JK,2024,tw1,FinancialStatement-2024-I-KICI.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/KICI/FinancialStatement-2024-I-KICI.xlsx
KICI.JK,2024,tw2,FinancialStatement-2024-II-KICI.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/KICI/FinancialStatement-2024-II-KICI.xlsx
BABY.JK,2024,tw1,FinancialStatement-2024-I-BABY.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/BABY/FinancialStatement-2024-I-BABY.xlsx
BABY.JK,2024,tw2,FinancialStatement-2024-II-BABY.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/BABY/FinancialStatement-2024-II-BABY.xlsx
ROCK.JK,2024,tw1,FinancialStatement-2024-I-ROCK.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/ROCK/FinancialStatement-2024-I-ROCK.xlsx
ROCK.JK,2024,tw2,FinancialStatement-2024-II-ROCK.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/ROCK/FinancialStatement-2024-II-ROCK.xlsx
TOOL.JK,2024,tw1,FinancialStatement-2024-I-TOOL.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/TOOL/FinancialStatement-2024-I-TOOL.xlsx
