symbol,year,period,file_name,file_url
INTD.JK,2024,tw1,FinancialStatement-2024-I-INTD.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/INTD/FinancialStatement-2024-I-INTD.xlsx
INTD.JK,2024,tw2,FinancialStatement-2024-II-INTD.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/INTD/FinancialStatement-2024-II-INTD.xlsx
GLVA.JK,2024,tw1,FinancialStatement-2024-I-GLVA.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/GLVA/FinancialStatement-2024-I-GLVA.xlsx
GLVA.JK,2024,tw2,FinancialStatement-2024-II-GLVA.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/GLVA/FinancialStatement-2024-II-GLVA.xlsx
WAPO.JK,2024,tw1,FinancialStatement-2024-I-WAPO.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/WAPO/FinancialStatement-2024-I-WAPO.xlsx
WAPO.JK,2024,tw2,FinancialStatement-2024-II-WAPO.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/WAPO/FinancialStatement-2024-II-WAPO.xlsx
KOPI.JK,2024,tw1,FinancialStatement-2024-I-KOPI.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/KOPI/FinancialStatement-2024-I-KOPI.xlsx
KOPI.JK,2024,tw2,FinancialStatement-2024-II-KOPI.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/KOPI/FinancialStatement-2024-II-KOPI.xlsx
LMSH.JK,2024,tw1,FinancialStatement-2024-I-LMSH.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/LMSH/FinancialStatement-2024-I-LMSH.xlsx
LMSH.JK,2024,tw2,FinancialStatement-2024-II-LMSH.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/LMSH/FinancialStatement-2024-II-LMSH.xlsx
BLUE.JK,2024,tw1,FinancialStatement-2024-I-BLUE.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/BLUE/FinancialStatement-2024-I-BLUE.xlsx
SOFA.JK,2024,tw2,FinancialStatement-2024-II-SOFA.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/SOFA/FinancialStatement-2024-II-SOFA.xlsx
SMKL.JK,2024,tw1,FinancialStatement-2024-I-SMKL.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/SMKL/FinancialStatement-2024-I-SMKL.xlsx
SMKL.JK,2024,tw2,FinancialStatement-2024-II-SMKL.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/SMKL/FinancialStatement-2024-II-SMKL.xlsx
DEWI.JK,2024,tw1,FinancialStatement-2024-I-DEWI.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/DEWI/FinancialStatement-2024-I-DEWI.xlsx
DEWI.JK,2024,tw2,FinancialStatement-2024-II-DEWI.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/DEWI/FinancialStatement-2024-II-DEWI.xlsx
IBFN.JK,2024,tw2,FinancialStatement-2024-II-IBFN.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/IBFN/FinancialStatement-2024-II-IBFN.xlsx
ENZO.JK,2024,tw1,FinancialStatement-2024-I-ENZO.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/ENZO/FinancialStatement-2024-I-ENZO.xlsx
ENZO.JK,2024,tw2,FinancialStatement-2024-II-ENZO.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/ENZO/FinancialStatement-2024-II-ENZO.xlsx
CHEM.JK,2024,tw1,FinancialStatement-2024-I-CHEM.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/CHEM/FinancialStatement-2024-I-CHEM.xlsx
CHEM.JK,2024,tw2,FinancialStatement-2024-II-CHEM.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/CHEM/FinancialStatement-2024-II-CHEM.xlsx
SOTS.JK,2024,tw1,FinancialStatement-2024-I-SOTS.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/SOTS/FinancialStatement-2024-I-SOTS.xlsx
SOTS.JK,2024,tw2,FinancialStatement-2024-II-SOTS.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/SOTS/FinancialStatement-2024-II-SOTS.xlsx
OBMD.JK,2024,tw1,FinancialStatement-2024-I-OBMD.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/OBMD/FinancialStatement-2024-I-OBMD.xlsx
OBMD.JK,2024,tw2,FinancialStatement-2024-II-OBMD.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/OBMD/FinancialStatement-2024-II-OBMD.xlsx
TRUS.JK,2024,tw1,FinancialStatement-2024-I-TRUS.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/TRUS/FinancialStatement-2024-I-TRUS.xlsx
TRUS.JK,2024,tw2,FinancialStatement-2024-II-TRUS.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/TRUS/FinancialStatement-2024-II-TRUS.xlsx
SMKM.JK,2024,tw2,FinancialStatement-2024-II-SMKM.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/SMKM/FinancialStatement-2024-II-SMKM.xlsx
ESTA.JK,2024,tw1,FinancialStatement-2024-I-ESTA.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/ESTA/FinancialStatement-2024-I-ESTA.xlsx
ESTA.JK,2024,tw2,FinancialStatement-2024-II-ESTA.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/ESTA/FinancialStatement-2024-II-ESTA.xlsx
GPSO.JK,2024,tw1,FinancialStatement-2024-I-GPSO.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/GPSO/FinancialStatement-2024-I-GPSO.xlsx
GPSO.JK,2024,tw2,FinancialStatement-2024-II-GPSO.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/GPSO/FinancialStatement-2024-II-GPSO.xlsx
RGAS.JK,2024,tw1,FinancialStatement-2024-I-RGAS.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/RGAS/FinancialStatement-2024-I-RGAS.xlsx
RGAS.JK,2024,tw2,FinancialStatement-2024-II-RGAS.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/RGAS/FinancialStatement-2024-II-RGAS.xlsx
ESTI.JK,2024,tw1,FinancialStatement-2024-I-ESTI.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/ESTI/FinancialStatement-2024-I-ESTI.xlsx
ESTI.JK,2024,tw2,FinancialStatement-2024-II-ESTI.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/ESTI/FinancialStatement-2024-II-ESTI.xlsx
SOSS.JK,2024,tw1,FinancialStatement-2024-I-SOSS.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/SOSS/FinancialStatement-2024-I-SOSS.xlsx
SOSS.JK,2024,tw2,FinancialStatement-2024-II-SOSS.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/SOSS/FinancialStatement-2024-II-SOSS.xlsx
CRAB.JK,2024,tw1,FinancialStatement-2024-I-CRAB.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/CRAB/FinancialStatement-2024-I-CRAB.xlsx
CRAB.JK,2024,tw2,FinancialStatement-2024-II-CRAB.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/CRAB/FinancialStatement-2024-II-CRAB.xlsx
PEVE.JK,2024,tw1,FinancialStatement-2024-I-PEVE.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/PEVE/FinancialStatement-2024-I-PEVE.xlsx
PEVE.JK,2024,tw2,FinancialStatement-2024-II-PEVE.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/PEVE/FinancialStatement-2024-II-PEVE.xlsx
FUTR.JK,2024,tw1,FinancialStatement-2024-I-FUTR.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/FUTR/FinancialStatement-2024-I-FUTR.xlsx
FUTR.JK,2024,tw2,FinancialStatement-2024-II-FUTR.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/FUTR/FinancialStatement-2024-II-FUTR.xlsx
PPGL.JK,2024,tw2,FinancialStatement-2024-II-PPGL.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/PPGL/FinancialStatement-2024-II-PPGL.xlsx
KUAS.JK,2024,tw1,FinancialStatement-2024-I-KUAS.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/KUAS/FinancialStatement-2024-I-KUAS.xlsx
KUAS.JK,2024,tw2,FinancialStatement-2024-II-KUAS.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/KUAS/FinancialStatement-2024-II-KUAS.xlsx
PNSE.JK,2024,tw1,FinancialStatement-2024-I-PNSE.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/PNSE/FinancialStatement-2024-I-PNSE.xlsx
PNSE.JK,2024,tw2,FinancialStatement-2024-II-PNSE.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/PNSE/FinancialStatement-2024-II-PNSE.xlsx
HAIS.JK,2024,tw1,FinancialStatement-2024-I-HAIS.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/HAIS/FinancialStatement-2024-I-HAIS.xlsx
HAIS.JK,2024,tw2,FinancialStatement-2024-II-HAIS.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/HAIS/FinancialStatement-2024-II-HAIS.xlsx
HALO.JK,2024,tw1,FinancialStatement-2024-I-HALO.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/HALO/FinancialStatement-2024-I-HALO.xlsx
HALO.JK,2024,tw2,FinancialStatement-2024-II-HALO.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/HALO/FinancialStatement-2024-II-HALO.xlsx
INRU.JK,2024,tw1,FinancialStatement-2024-I-INRU.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/INRU/FinancialStatement-2024-I-INRU.xlsx
INRU.JK,2024,tw2,FinancialStatement-2024-II-INRU.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/INRU/FinancialStatement-2024-II-INRU.xlsx
CSIS.JK,2024,tw1,FinancialStatement-2024-I-CSIS.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/CSIS/FinancialStatement-2024-I-CSIS.xlsx
TRON.JK,2024,tw1,FinancialStatement-2024-I-TRON.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/TRON/FinancialStatement-2024-I-TRON.xlsx
TRON.JK,2024,tw2,FinancialStatement-2024-II-TRON.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/TRON/FinancialStatement-2024-II-TRON.xlsx
BTON.JK,2024,tw1,FinancialStatement-2024-I-BTON.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/BTON/FinancialStatement-2024-I-BTON.xlsx
BTON.JK,2024,tw2,FinancialStatement-2024-II-BTON.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/BTON/FinancialStatement-2024-II-BTON.xlsx
ASPI.JK,2024,tw1,FinancialStatement-2024-I-ASPI.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/ASPI/FinancialStatement-2024-I-ASPI.xlsx
ASPI.JK,2024,tw2,FinancialStatement-2024-II-ASPI.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/ASPI/FinancialStatement-2024-II-ASPI.xlsx
TNCA.JK,2024,tw1,FinancialStatement-2024-I-TNCA.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/TNCA/FinancialStatement-2024-I-TNCA.xlsx
TNCA.JK,2024,tw2,FinancialStatement-2024-II-TNCA.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/TNCA/FinancialStatement-2024-II-TNCA.xlsx
TMPO.JK,2024,tw1,FinancialStatement-2024-I-TMPO.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/TMPO/FinancialStatement-2024-I-TMPO.xlsx
TMPO.JK,2024,tw2,FinancialStatement-2024-II-TMPO.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/TMPO/FinancialStatement-2024-II-TMPO.xlsx
JAST.JK,2024,tw1,FinancialStatement-2024-I-JAST.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/JAST/FinancialStatement-2024-I-JAST.xlsx
JAST.JK,2024,tw2,FinancialStatement-2024-II-JAST.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/JAST/FinancialStatement-2024-II-JAST.xlsx
INCI.JK,2024,tw1,FinancialStatement-2024-I-INCI.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/INCI/FinancialStatement-2024-I-INCI.xlsx
INCI.JK,2024,tw2,FinancialStatement-2024-II-INCI.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/INCI/FinancialStatement-2024-II-INCI.xlsx
PSDN.JK,2024,tw1,FinancialStatement-2024-I-PSDN.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/PSDN/FinancialStatement-2024-I-PSDN.xlsx
PSDN.JK,2024,tw2,FinancialStatement-2024-II-PSDN.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/PSDN/FinancialStatement-2024-II-PSDN.xlsx
PACK.JK,2024,tw2,FinancialStatement-2024-II-PACK.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/PACK/FinancialStatement-2024-II-PACK.xlsx
