symbol,date,industry_code,balance_sheet_metrics,income_stmt_metrics,cash_flow_metrics
GOLD.JK,2024-03-31,2,"{""total_current_asset"": 61887050000.0, ""total_non_current_asset"": 357480240000.0, ""total_asset"": 419367290000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 38954045000.0, ""total_current_liabilities"": 36023702000.0, ""total_non_current_liabilities"": 4116117000.0, ""total_liabilities"": 40139819000.0, ""total_equity"": 379227471000.0, ""total_debt"": 2113346000.0, ""stockholders_equity"": 379226127000.0}","{""total_revenue"": 12338030000.0, ""cost_of_revenue"": 4534772000.0, ""gross_income"": 7803258000.0, ""operating_expense"": 2609923000.0, ""operating_income"": 10413181000.0, ""non_operating_income_or_loss"": -5313206000.0, ""pretax_income"": 5099975000.0, ""income_taxes"": -200171000.0, ""minorities"": 17000.0, ""net_income"": 4899804000.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 1275986197.9166665}","{""operating_cash_flow"": 2347925000.0, ""investing_cash_flow"": -11573400000.0, ""financing_cash_flow"": -248333000.0, ""net_increased_decreased"": -9473808000.0, ""capital_expenditure"": 9166733000.0, ""free_cash_flow"": 11514658000.0}"
NCKL.JK,2024-03-31,1,"{""total_current_asset"": 13737202000000.0, ""total_non_current_asset"": 34649100000000.0, ""total_asset"": 48386302000000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 6066978000000.0, ""total_current_liabilities"": 10656980000000.0, ""total_non_current_liabilities"": 7810295000000.0, ""total_liabilities"": 18467275000000.0, ""total_equity"": 29919027000000.0, ""total_debt"": 9189318000000.0, ""stockholders_equity"": 24873710000000.0}","{""total_revenue"": 6034165000000.0, ""cost_of_revenue"": 4416513000000.0, ""gross_income"": 1617652000000.0, ""operating_expense"": 373554000000.0, ""operating_income"": 1991206000000.0, ""non_operating_income_or_loss"": -508200000000.0, ""pretax_income"": 1483006000000.0, ""income_taxes"": -192087000000.0, ""minorities"": 289591000000.0, ""net_income"": 1001328000000.0, ""interest_expense_non_operating"": 222776000000.0, ""ebit"": 1705782000000.0, ""ebitda"": 2106579000000.0, ""diluted_shares_outstanding"": 60834.02187120292}","{""operating_cash_flow"": 2366957000000.0, ""investing_cash_flow"": -313812000000.0, ""financing_cash_flow"": 19421000000.0, ""net_increased_decreased"": 2072566000000.0, ""capital_expenditure"": 313832000000.0, ""free_cash_flow"": 2680789000000.0}"
MLIA.JK,2024-03-31,1,"{""total_current_asset"": 2448342434000.0, ""total_non_current_asset"": 4534375630000.0, ""total_asset"": 6982718064000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 681265330000.0, ""total_current_liabilities"": 1012203565000.0, ""total_non_current_liabilities"": 906500499000.0, ""total_liabilities"": 1918704064000.0, ""total_equity"": 5064014000000.0, ""total_debt"": 856512553000.0, ""stockholders_equity"": 5064014000000.0}","{""total_revenue"": 1072478617000.0, ""cost_of_revenue"": 800735614000.0, ""gross_income"": 271743003000.0, ""operating_expense"": 131357483000.0, ""operating_income"": 403100486000.0, ""non_operating_income_or_loss"": -268503013000.0, ""pretax_income"": 134597473000.0, ""income_taxes"": -28767727000.0, ""minorities"": null, ""net_income"": 105829746000.0, ""interest_expense_non_operating"": 19656627000.0, ""ebit"": 154254100000.0, ""ebitda"": 230351375000.0, ""diluted_shares_outstanding"": 6614359.125}","{""operating_cash_flow"": 69751222000.0, ""investing_cash_flow"": -25824013000.0, ""financing_cash_flow"": -69005773000.0, ""net_increased_decreased"": -25078564000.0, ""capital_expenditure"": 30354245000.0, ""free_cash_flow"": 100105467000.0}"
EDGE.JK,2024-03-31,1,"{""total_current_asset"": 457694000000.0, ""total_non_current_asset"": 2316091000000.0, ""total_asset"": 2773785000000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 154519000000.0, ""total_current_liabilities"": 624154000000.0, ""total_non_current_liabilities"": 610169000000.0, ""total_liabilities"": 1234323000000.0, ""total_equity"": 1539462000000.0, ""total_debt"": 577674000000.0, ""stockholders_equity"": 1534099000000.0}","{""total_revenue"": 250972000000.0, ""cost_of_revenue"": 137977000000.0, ""gross_income"": 112995000000.0, ""operating_expense"": 25711000000.0, ""operating_income"": 138706000000.0, ""non_operating_income_or_loss"": -50029000000.0, ""pretax_income"": 88677000000.0, ""income_taxes"": -20556000000.0, ""minorities"": 96000000.0, ""net_income"": 68025000000.0, ""interest_expense_non_operating"": 72000000.0, ""ebit"": 88749000000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 2000735294.1176472}","{""operating_cash_flow"": 121331000000.0, ""investing_cash_flow"": -257678000000.0, ""financing_cash_flow"": 25487000000.0, ""net_increased_decreased"": -110860000000.0, ""capital_expenditure"": 257678000000.0, ""free_cash_flow"": 379009000000.0}"
DPNS.JK,2024-03-31,1,"{""total_current_asset"": 250365153985.0, ""total_non_current_asset"": 94384719083.0, ""total_asset"": 344749873068.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 38660706140.0, ""total_current_liabilities"": 6134463660.0, ""total_non_current_liabilities"": 8281117883.0, ""total_liabilities"": 14415581543.0, ""total_equity"": 330334291525.0, ""total_debt"": null, ""stockholders_equity"": 330334291525.0}","{""total_revenue"": 17842664717.0, ""cost_of_revenue"": 13333218135.0, ""gross_income"": 4509446582.0, ""operating_expense"": 6607150618.0, ""operating_income"": 11116597200.0, ""non_operating_income_or_loss"": -8361088471.0, ""pretax_income"": 2755508729.0, ""income_taxes"": -89383777.0, ""minorities"": null, ""net_income"": 2666124952.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 331195646.2111801}","{""operating_cash_flow"": 15281287285.0, ""investing_cash_flow"": -33033094376.0, ""financing_cash_flow"": null, ""net_increased_decreased"": -17751807091.0, ""capital_expenditure"": 8300000.0, ""free_cash_flow"": 15289587285.0}"
TBLA.JK,2024-03-31,1,"{""total_current_asset"": 11379092000000.0, ""total_non_current_asset"": 13883980000000.0, ""total_asset"": 25263072000000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 782340000000.0, ""total_current_liabilities"": 8187398000000.0, ""total_non_current_liabilities"": 8652220000000.0, ""total_liabilities"": 16839618000000.0, ""total_equity"": 8423454000000.0, ""total_debt"": 12753575000000.0, ""stockholders_equity"": 8410874000000.0}","{""total_revenue"": 4389429000000.0, ""cost_of_revenue"": 3623133000000.0, ""gross_income"": 766296000000.0, ""operating_expense"": 224885000000.0, ""operating_income"": 991181000000.0, ""non_operating_income_or_loss"": -710708000000.0, ""pretax_income"": 280473000000.0, ""income_taxes"": -59877000000.0, ""minorities"": 291000000.0, ""net_income"": 220305000000.0, ""interest_expense_non_operating"": 296936000000.0, ""ebit"": 577409000000.0, ""ebitda"": 742605000000.0, ""diluted_shares_outstanding"": 6025.847921225383}","{""operating_cash_flow"": 924125000000.0, ""investing_cash_flow"": -330741000000.0, ""financing_cash_flow"": -341406000000.0, ""net_increased_decreased"": 251978000000.0, ""capital_expenditure"": 332247000000.0, ""free_cash_flow"": 1256372000000.0}"
VICO.JK,2024-03-31,4,"{""gross_loan"": 20329487639000.0, ""allowance_for_loans"": 564354488000.0, ""net_loan"": 20893842127000.0, ""non_loan_asset"": null, ""total_asset"": 32552649064000.0, ""total_earning_assets"": null, ""cash_only"": 215004038000.0, ""total_cash_and_due_from_banks"": 702151185000.0, ""current_account"": 2165457373000.0, ""savings_account"": 3193982062000.0, ""time_deposit"": 16358832522000.0, ""total_deposit"": 21718271957000.0, ""other_interest_bearing_liabilities"": null, ""non_interest_bearing_liabilities"": null, ""total_liabilities"": 26101558430000.0, ""total_equity"": 5127645645000.0, ""total_debt"": null, ""stockholders_equity"": 3217057344000.0, ""non_loan_assets"": 11658806937000.0}","{""interest_income"": 550924570000.0, ""interest_expense"": 382734956000.0, ""net_interest_income"": 933659526000.0, ""premium_income"": 25462755000.0, ""premium_expense"": 20962241000.0, ""net_premium_income"": 46424996000.0, ""non_interest_income"": null, ""total_revenue"": null, ""operating_income"": 110159232000.0, ""operating_expense"": null, ""provision"": null, ""non_operating_income_or_loss"": 56030879000.0, ""pretax_income"": 53372461000.0, ""income_taxes"": -7065076000.0, ""minorities"": 22648882000.0, ""net_income"": 68956267000.0, ""diluted_shares_outstanding"": 1526355032.2580645, ""ebitda"": null}","{""high_quality_liquid_asset"": null, ""cash_outflow"": null, ""cash_inflow"": null, ""net_cash_flow"": null, ""operating_cash_flow"": -960472836000.0, ""investing_cash_flow"": 545048072000.0, ""financing_cash_flow"": -8029640000.0, ""net_increased_decreased"": -423454404000.0, ""realized_capital_goods_investment"": null, ""free_cash_flow"": null, ""total_high_quality_liquid_asset"": null}"
TRON.JK,2024-03-31,1,"{""total_current_asset"": 167468065538.0, ""total_non_current_asset"": 96498131090.0, ""total_asset"": 263966196628.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 38414120445.0, ""total_current_liabilities"": 17314058670.0, ""total_non_current_liabilities"": 33184924270.0, ""total_liabilities"": 50498982940.0, ""total_equity"": 213467213688.0, ""total_debt"": 35437406933.0, ""stockholders_equity"": 213467213688.0}","{""total_revenue"": 30742764432.0, ""cost_of_revenue"": 22134675632.0, ""gross_income"": 8608088800.0, ""operating_expense"": 5834423821.0, ""operating_income"": 14442512621.0, ""non_operating_income_or_loss"": -12148074912.0, ""pretax_income"": 2294437709.0, ""income_taxes"": null, ""minorities"": null, ""net_income"": 2294437709.0, ""interest_expense_non_operating"": 843434716.0, ""ebit"": 3137872425.0, ""ebitda"": null, ""diluted_shares_outstanding"": 2699338481.1764708}","{""operating_cash_flow"": -10982511047.0, ""investing_cash_flow"": -3887580846.0, ""financing_cash_flow"": 11990000139.0, ""net_increased_decreased"": -2880091754.0, ""capital_expenditure"": 3760094286.0, ""free_cash_flow"": -7222416761.0}"
INTP.JK,2024-03-31,1,"{""total_current_asset"": 8600757000000.0, ""total_non_current_asset"": 20173243000000.0, ""total_asset"": 28774000000000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 2519995000000.0, ""total_current_liabilities"": 6271436000000.0, ""total_non_current_liabilities"": 1295024000000.0, ""total_liabilities"": 7566460000000.0, ""total_equity"": 21207540000000.0, ""total_debt"": 2767101000000.0, ""stockholders_equity"": 21207540000000.0}","{""total_revenue"": 4082568000000.0, ""cost_of_revenue"": 2902396000000.0, ""gross_income"": 1180172000000.0, ""operating_expense"": 876564000000.0, ""operating_income"": 2056736000000.0, ""non_operating_income_or_loss"": -1758719000000.0, ""pretax_income"": 298017000000.0, ""income_taxes"": -59988000000.0, ""minorities"": null, ""net_income"": 238029000000.0, ""interest_expense_non_operating"": 48115000000.0, ""ebit"": 346132000000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 3431295949.257604}","{""operating_cash_flow"": -526481000000.0, ""investing_cash_flow"": -26794000000.0, ""financing_cash_flow"": -118302000000.0, ""net_increased_decreased"": -671577000000.0, ""capital_expenditure"": 27020000000.0, ""free_cash_flow"": -499461000000.0}"
SFAN.JK,2024-03-31,1,"{""total_current_asset"": 227501264619.0, ""total_non_current_asset"": 29062906721.0, ""total_asset"": 256564171340.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 41237684036.0, ""total_current_liabilities"": 62584719681.0, ""total_non_current_liabilities"": 4271156206.0, ""total_liabilities"": 66855875887.0, ""total_equity"": 189708295453.0, ""total_debt"": 970870815.0, ""stockholders_equity"": 150347808643.0}","{""total_revenue"": -4220684840.0, ""cost_of_revenue"": 19770632.0, ""gross_income"": -4240455472.0, ""operating_expense"": 10026945336.0, ""operating_income"": 5786489864.0, ""non_operating_income_or_loss"": -22757297781.0, ""pretax_income"": -16970807917.0, ""income_taxes"": null, ""minorities"": 1836630777.0, ""net_income"": -18807438694.0, ""interest_expense_non_operating"": 55567664.0, ""ebit"": -16915240253.0, ""ebitda"": null, ""diluted_shares_outstanding"": 1359901568.6189444}","{""operating_cash_flow"": -129920288.0, ""investing_cash_flow"": -3026386606.0, ""financing_cash_flow"": -136520258.0, ""net_increased_decreased"": -3292827152.0, ""capital_expenditure"": 25811775.0, ""free_cash_flow"": -104108513.0}"
BJBR.JK,2024-03-31,4,"{""gross_loan"": 130472543000000.0, ""allowance_for_loans"": 2063119000000.0, ""net_loan"": 132535662000000.0, ""non_loan_asset"": null, ""total_asset"": 202500821000000.0, ""total_earning_assets"": null, ""cash_only"": 5447210000000.0, ""total_cash_and_due_from_banks"": 7114535000000.0, ""current_account"": 28111000000000.0, ""savings_account"": 31826511000000.0, ""time_deposit"": 84671673000000.0, ""total_deposit"": 144609184000000.0, ""other_interest_bearing_liabilities"": null, ""non_interest_bearing_liabilities"": null, ""total_liabilities"": 176845479000000.0, ""total_equity"": 16915120000000.0, ""total_debt"": null, ""stockholders_equity"": 15972860000000.0, ""non_loan_assets"": 69965159000000.0}","{""interest_income"": 3846065000000.0, ""interest_expense"": 2224362000000.0, ""net_interest_income"": 6070427000000.0, ""premium_income"": null, ""premium_expense"": null, ""net_premium_income"": null, ""non_interest_income"": null, ""total_revenue"": null, ""operating_income"": 461577000000.0, ""operating_expense"": null, ""provision"": null, ""non_operating_income_or_loss"": 8371000000.0, ""pretax_income"": 453206000000.0, ""income_taxes"": -69782000000.0, ""minorities"": 19164000000.0, ""net_income"": 402588000000.0, ""diluted_shares_outstanding"": 10521.663778162912, ""ebitda"": null}","{""high_quality_liquid_asset"": null, ""cash_outflow"": null, ""cash_inflow"": null, ""net_cash_flow"": null, ""operating_cash_flow"": -2519178000000.0, ""investing_cash_flow"": -1733307000000.0, ""financing_cash_flow"": 1055212000000.0, ""net_increased_decreased"": -3197273000000.0, ""realized_capital_goods_investment"": null, ""free_cash_flow"": null, ""total_high_quality_liquid_asset"": null}"
NETV.JK,2024-03-31,1,"{""total_current_asset"": 692200391312.0, ""total_non_current_asset"": 505828791580.0, ""total_asset"": 1198029182892.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 17166305397.0, ""total_current_liabilities"": 1927295403430.0, ""total_non_current_liabilities"": 63983952336.0, ""total_liabilities"": 1991279355766.0, ""total_equity"": -793250172874.0, ""total_debt"": 1139349265685.0, ""stockholders_equity"": -761478507322.0}","{""total_revenue"": 81788646207.0, ""cost_of_revenue"": 63331807975.0, ""gross_income"": 18456838232.0, ""operating_expense"": 60814625189.0, ""operating_income"": 79271463421.0, ""non_operating_income_or_loss"": -155873621334.0, ""pretax_income"": -76602157913.0, ""income_taxes"": 12374599125.0, ""minorities"": -449985180.0, ""net_income"": -63777573608.0, ""interest_expense_non_operating"": 23439832595.0, ""ebit"": -53162325318.0, ""ebitda"": null, ""diluted_shares_outstanding"": 21259191202.666668}","{""operating_cash_flow"": 11958907414.0, ""investing_cash_flow"": 3916208084.0, ""financing_cash_flow"": -6018291359.0, ""net_increased_decreased"": 9856824139.0, ""capital_expenditure"": 4595610000.0, ""free_cash_flow"": 16554517414.0}"
HITS.JK,2024-03-31,3,"{""total_current_asset"": 84432383.0, ""total_non_current_asset"": 192150767.0, ""total_asset"": 276583150.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 44355838.0, ""total_current_liabilities"": 46817756.0, ""total_non_current_liabilities"": 122774399.0, ""total_liabilities"": 169592155.0, ""total_equity"": 106990995.0, ""total_debt"": 76605284.0, ""stockholders_equity"": 65233190.0}","{""total_revenue"": 29616443.0, ""cost_of_revenue"": 23616106.0, ""gross_income"": 6000337.0, ""operating_expense"": 3522458.0, ""operating_income"": 9522795.0, ""non_operating_income_or_loss"": -7483916.0, ""pretax_income"": 2038879.0, ""income_taxes"": -401496.0, ""minorities"": -519425.0, ""net_income"": 2156808.0, ""interest_expense_non_operating"": 1025775.0, ""ebit"": 3064654.0, ""ebitda"": null, ""diluted_shares_outstanding"": 6957445161.290322}","{""operating_cash_flow"": 20146607.0, ""investing_cash_flow"": -16239288.0, ""financing_cash_flow"": -292726.0, ""net_increased_decreased"": 3614593.0, ""capital_expenditure"": 17020769.0, ""free_cash_flow"": 37167376.0}"
RONY.JK,2024-03-31,1,"{""total_current_asset"": 6644243480.0, ""total_non_current_asset"": 1653182230.0, ""total_asset"": 8297425710.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 64644778.0, ""total_current_liabilities"": 3506168243.0, ""total_non_current_liabilities"": 29257923.0, ""total_liabilities"": 3535426166.0, ""total_equity"": 4761999544.0, ""total_debt"": 1754675361.0, ""stockholders_equity"": 4761999544.0}","{""total_revenue"": 521915271.0, ""cost_of_revenue"": 210560430.0, ""gross_income"": 311354841.0, ""operating_expense"": 283507152.0, ""operating_income"": 594861993.0, ""non_operating_income_or_loss"": -567173615.0, ""pretax_income"": 27688378.0, ""income_taxes"": null, ""minorities"": null, ""net_income"": 27688378.0, ""interest_expense_non_operating"": 199500.0, ""ebit"": 27887878.0, ""ebitda"": null, ""diluted_shares_outstanding"": 1384418900.0}","{""operating_cash_flow"": 57910524.0, ""investing_cash_flow"": null, ""financing_cash_flow"": null, ""net_increased_decreased"": 57910524.0, ""capital_expenditure"": null, ""free_cash_flow"": null}"
JAWA.JK,2024-03-31,1,"{""total_current_asset"": 337190877756.0, ""total_non_current_asset"": 3393457344476.0, ""total_asset"": 3730648222232.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 9076653171.0, ""total_current_liabilities"": 681196028568.0, ""total_non_current_liabilities"": 2034421692965.0, ""total_liabilities"": 2715617721533.0, ""total_equity"": 1015030500699.0, ""total_debt"": 1879844379117.0, ""stockholders_equity"": 1006912905806.0}","{""total_revenue"": 190935051293.0, ""cost_of_revenue"": 189394347907.0, ""gross_income"": 1540703386.0, ""operating_expense"": 13305619325.0, ""operating_income"": 14846322711.0, ""non_operating_income_or_loss"": -46986903173.0, ""pretax_income"": -32140580462.0, ""income_taxes"": -3901331593.0, ""minorities"": -137087892.0, ""net_income"": -35904824163.0, ""interest_expense_non_operating"": 45436731222.0, ""ebit"": 13296150760.0, ""ebitda"": 40511621889.0, ""diluted_shares_outstanding"": 16246526770.588236}","{""operating_cash_flow"": -53124441966.0, ""investing_cash_flow"": -27203538544.0, ""financing_cash_flow"": 82373410921.0, ""net_increased_decreased"": 2045430411.0, ""capital_expenditure"": 27115581348.0, ""free_cash_flow"": -26008860618.0}"
LSIP.JK,2024-03-31,1,"{""total_current_asset"": 5741486000000.0, ""total_non_current_asset"": 7117011000000.0, ""total_asset"": 12858497000000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 4758190000000.0, ""total_current_liabilities"": 634982000000.0, ""total_non_current_liabilities"": 607143000000.0, ""total_liabilities"": 1242125000000.0, ""total_equity"": 11616372000000.0, ""total_debt"": 7257000000.0, ""stockholders_equity"": 11617804000000.0}","{""total_revenue"": 879465000000.0, ""cost_of_revenue"": 622414000000.0, ""gross_income"": 257051000000.0, ""operating_expense"": 71298000000.0, ""operating_income"": 328349000000.0, ""non_operating_income_or_loss"": -8314000000.0, ""pretax_income"": 320035000000.0, ""income_taxes"": -50985000000.0, ""minorities"": -255000000.0, ""net_income"": 269305000000.0, ""interest_expense_non_operating"": 201000000.0, ""ebit"": 320236000000.0, ""ebitda"": 410777000000.0, ""diluted_shares_outstanding"": 6905.25641025641}","{""operating_cash_flow"": 277025000000.0, ""investing_cash_flow"": -68404000000.0, ""financing_cash_flow"": -1160000000.0, ""net_increased_decreased"": 207461000000.0, ""capital_expenditure"": 64142000000.0, ""free_cash_flow"": 341167000000.0}"
DYAN.JK,2024-03-31,1,"{""total_current_asset"": 490437504640.0, ""total_non_current_asset"": 673247432657.0, ""total_asset"": 1163684937297.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 196785287029.0, ""total_current_liabilities"": 368989748166.0, ""total_non_current_liabilities"": 164175640104.0, ""total_liabilities"": 533165388270.0, ""total_equity"": 630519549027.0, ""total_debt"": 243829316972.0, ""stockholders_equity"": 604840820992.0}","{""total_revenue"": 383391976838.0, ""cost_of_revenue"": 245083739732.0, ""gross_income"": 138308237106.0, ""operating_expense"": 87736899170.0, ""operating_income"": 226045136276.0, ""non_operating_income_or_loss"": -180019826173.0, ""pretax_income"": 46025310103.0, ""income_taxes"": -8291028227.0, ""minorities"": -2649855118.0, ""net_income"": 40384136994.0, ""interest_expense_non_operating"": 5256017321.0, ""ebit"": 51281327424.0, ""ebitda"": null, ""diluted_shares_outstanding"": 4487126332.666667}","{""operating_cash_flow"": 1533927785.0, ""investing_cash_flow"": -15930179973.0, ""financing_cash_flow"": -26263236436.0, ""net_increased_decreased"": -40659488624.0, ""capital_expenditure"": 15262156949.0, ""free_cash_flow"": 16796084734.0}"
BWPT.JK,2024-03-31,1,"{""total_current_asset"": 1378524000000.0, ""total_non_current_asset"": 8711119000000.0, ""total_asset"": 10089643000000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 63008000000.0, ""total_current_liabilities"": 3579257000000.0, ""total_non_current_liabilities"": 4277218000000.0, ""total_liabilities"": 7856475000000.0, ""total_equity"": 2233168000000.0, ""total_debt"": 4604143000000.0, ""stockholders_equity"": 2220540000000.0}","{""total_revenue"": 943361000000.0, ""cost_of_revenue"": 666168000000.0, ""gross_income"": 277193000000.0, ""operating_expense"": 94311000000.0, ""operating_income"": 371504000000.0, ""non_operating_income_or_loss"": -289321000000.0, ""pretax_income"": 82183000000.0, ""income_taxes"": -31297000000.0, ""minorities"": 3393000000.0, ""net_income"": 47493000000.0, ""interest_expense_non_operating"": 121033000000.0, ""ebit"": 203216000000.0, ""ebitda"": 334764000000.0, ""diluted_shares_outstanding"": 31041.176470588234}","{""operating_cash_flow"": 236411000000.0, ""investing_cash_flow"": -6139000000.0, ""financing_cash_flow"": -194633000000.0, ""net_increased_decreased"": 35639000000.0, ""capital_expenditure"": 6200000000.0, ""free_cash_flow"": 242611000000.0}"
ASLI.JK,2024-03-31,1,"{""total_current_asset"": 286213646214.0, ""total_non_current_asset"": 251675737532.0, ""total_asset"": 537889383746.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 7231783849.0, ""total_current_liabilities"": 50806418404.0, ""total_non_current_liabilities"": 10695087560.0, ""total_liabilities"": 61501505964.0, ""total_equity"": 476387877782.0, ""total_debt"": 34036960076.0, ""stockholders_equity"": 475102619833.0}","{""total_revenue"": 69792821972.0, ""cost_of_revenue"": 50506248074.0, ""gross_income"": 19286573898.0, ""operating_expense"": 13683958216.0, ""operating_income"": 32970532114.0, ""non_operating_income_or_loss"": -29361755939.0, ""pretax_income"": 3608776175.0, ""income_taxes"": -1965636719.0, ""minorities"": 4820845.0, ""net_income"": 1638318611.0, ""interest_expense_non_operating"": 1968444594.0, ""ebit"": 5577220769.0, ""ebitda"": 10869055745.0, ""diluted_shares_outstanding"": 381699941051.5548}","{""operating_cash_flow"": -43947435284.0, ""investing_cash_flow"": -80146796189.0, ""financing_cash_flow"": 116399452302.0, ""net_increased_decreased"": -7694779171.0, ""capital_expenditure"": 146796189.0, ""free_cash_flow"": -43800639095.0}"
DART.JK,2024-03-31,2,"{""total_current_asset"": 122534504000.0, ""total_non_current_asset"": 6169700607000.0, ""total_asset"": 6292235111000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 35768596000.0, ""total_current_liabilities"": 1067326327000.0, ""total_non_current_liabilities"": 3562456306000.0, ""total_liabilities"": 4629782633000.0, ""total_equity"": 1662452478000.0, ""total_debt"": 3481533091000.0, ""stockholders_equity"": 1662480945000.0}","{""total_revenue"": 115552660000.0, ""cost_of_revenue"": 65741190000.0, ""gross_income"": 49811470000.0, ""operating_expense"": 37676752000.0, ""operating_income"": 87488222000.0, ""non_operating_income_or_loss"": -159411375000.0, ""pretax_income"": -71923153000.0, ""income_taxes"": -4153476000.0, ""minorities"": -999000.0, ""net_income"": -76076629000.0, ""interest_expense_non_operating"": 82002087000.0, ""ebit"": 10078934000.0, ""ebitda"": 31806880000.0, ""diluted_shares_outstanding"": 3169817916.6666665}","{""operating_cash_flow"": 9966183000.0, ""investing_cash_flow"": -2371034000.0, ""financing_cash_flow"": -10598867000.0, ""net_increased_decreased"": -3003718000.0, ""capital_expenditure"": 2181466000.0, ""free_cash_flow"": 12147649000.0}"
INTA.JK,2024-03-31,1,"{""total_current_asset"": 771781000000.0, ""total_non_current_asset"": 1631421000000.0, ""total_asset"": 2403202000000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 90159000000.0, ""total_current_liabilities"": 773807000000.0, ""total_non_current_liabilities"": 3574895000000.0, ""total_liabilities"": 4348702000000.0, ""total_equity"": -1945500000000.0, ""total_debt"": 3656031000000.0, ""stockholders_equity"": -1738045000000.0}","{""total_revenue"": 283399000000.0, ""cost_of_revenue"": 216735000000.0, ""gross_income"": 66664000000.0, ""operating_expense"": 43063000000.0, ""operating_income"": 109727000000.0, ""non_operating_income_or_loss"": -110261000000.0, ""pretax_income"": -534000000.0, ""income_taxes"": -13839000000.0, ""minorities"": -6382000000.0, ""net_income"": -7991000000.0, ""interest_expense_non_operating"": 36663000000.0, ""ebit"": 36129000000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 3995.5}","{""operating_cash_flow"": 3758000000.0, ""investing_cash_flow"": 5467000000.0, ""financing_cash_flow"": -20529000000.0, ""net_increased_decreased"": -11304000000.0, ""capital_expenditure"": 476000000.0, ""free_cash_flow"": 4234000000.0}"
KIOS.JK,2024-03-31,1,"{""total_current_asset"": 64843692189.0, ""total_non_current_asset"": 98360722449.0, ""total_asset"": 163204414638.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 1497745756.0, ""total_current_liabilities"": 15517839701.0, ""total_non_current_liabilities"": 578160973.0, ""total_liabilities"": 16096000674.0, ""total_equity"": 147108413964.0, ""total_debt"": null, ""stockholders_equity"": 146653851743.0}","{""total_revenue"": 20132355026.0, ""cost_of_revenue"": 19479494085.0, ""gross_income"": 652860941.0, ""operating_expense"": 6479895733.0, ""operating_income"": 7132756674.0, ""non_operating_income_or_loss"": -12959411053.0, ""pretax_income"": -5826654379.0, ""income_taxes"": 1262930633.0, ""minorities"": 4803791.0, ""net_income"": -4568527537.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 1074947655.764706}","{""operating_cash_flow"": 392400201.0, ""investing_cash_flow"": -15861790.0, ""financing_cash_flow"": null, ""net_increased_decreased"": 376538411.0, ""capital_expenditure"": 15861790.0, ""free_cash_flow"": 408261991.0}"
