symbol,date,industry_code,balance_sheet_metrics,income_stmt_metrics,cash_flow_metrics
SAPX.JK,2024-09-30,1,"{""total_current_asset"": 256536916664.0, ""total_non_current_asset"": 69802606758.0, ""total_asset"": 326339523422.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 56931142132.0, ""total_current_liabilities"": 140624407254.0, ""total_non_current_liabilities"": 7682232361.0, ""total_liabilities"": 148306639615.0, ""total_equity"": 178032883807.0, ""total_debt"": 93376625149.0, ""stockholders_equity"": 178032883807.0}","{""total_revenue"": 523348929379.0, ""cost_of_revenue"": 417657299421.0, ""gross_income"": 105691629958.0, ""operating_expense"": 101927542615.0, ""operating_income"": 207619172573.0, ""non_operating_income_or_loss"": -206379001425.0, ""pretax_income"": 1240171148.0, ""income_taxes"": -272837448.0, ""minorities"": null, ""net_income"": 967333700.0, ""interest_expense_non_operating"": 5992773139.0, ""ebit"": 7232944287.0, ""ebitda"": null, ""diluted_shares_outstanding"": 833908362.0689656}","{""operating_cash_flow"": -28486259927.0, ""investing_cash_flow"": 13526838044.0, ""financing_cash_flow"": 8638340769.0, ""net_increased_decreased"": -6321081114.0, ""capital_expenditure"": 3390161956.0, ""free_cash_flow"": -25096097971.0}"
BABP.JK,2024-09-30,4,"{""gross_loan"": 10850860000000.0, ""allowance_for_loans"": 260664000000.0, ""net_loan"": 11111524000000.0, ""non_loan_asset"": null, ""total_asset"": 19305947000000.0, ""total_earning_assets"": null, ""cash_only"": 82820000000.0, ""total_cash_and_due_from_banks"": 567432000000.0, ""current_account"": 941721000000.0, ""savings_account"": 1887698000000.0, ""time_deposit"": 11155771000000.0, ""total_deposit"": 13985190000000.0, ""other_interest_bearing_liabilities"": null, ""non_interest_bearing_liabilities"": null, ""total_liabilities"": 15667141000000.0, ""total_equity"": 3638806000000.0, ""total_debt"": null, ""stockholders_equity"": 3638806000000.0, ""non_loan_assets"": 8194423000000.0}","{""interest_income"": 1029717000000.0, ""interest_expense"": 632259000000.0, ""net_interest_income"": 1661976000000.0, ""premium_income"": null, ""premium_expense"": null, ""net_premium_income"": null, ""non_interest_income"": null, ""total_revenue"": null, ""operating_income"": 53759000000.0, ""operating_expense"": null, ""provision"": -34956000000.0, ""non_operating_income_or_loss"": 7839000000.0, ""pretax_income"": 63524000000.0, ""income_taxes"": -14056000000.0, ""minorities"": null, ""net_income"": 49468000000.0, ""diluted_shares_outstanding"": 37475757575.757576}","{""high_quality_liquid_asset"": null, ""cash_outflow"": null, ""cash_inflow"": null, ""net_cash_flow"": null, ""operating_cash_flow"": 502100000000.0, ""investing_cash_flow"": -1030448000000.0, ""financing_cash_flow"": 0.0, ""net_increased_decreased"": -528348000000.0, ""realized_capital_goods_investment"": null, ""free_cash_flow"": null, ""total_high_quality_liquid_asset"": null}"
SSTM.JK,2024-09-30,1,"{""total_current_asset"": 197799132085.0, ""total_non_current_asset"": 191807527896.0, ""total_asset"": 389606659981.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 2224690183.0, ""total_current_liabilities"": 107270950325.0, ""total_non_current_liabilities"": 36452844339.0, ""total_liabilities"": 143723794664.0, ""total_equity"": 245882865317.0, ""total_debt"": null, ""stockholders_equity"": 245882865317.0}","{""total_revenue"": 162157225968.0, ""cost_of_revenue"": 151533464403.0, ""gross_income"": 10623761565.0, ""operating_expense"": 9940509602.0, ""operating_income"": 20564271167.0, ""non_operating_income_or_loss"": -9813818122.0, ""pretax_income"": 10750453045.0, ""income_taxes"": -729470052.0, ""minorities"": null, ""net_income"": 10020982993.0, ""interest_expense_non_operating"": 189081074.0, ""ebit"": 10939534119.0, ""ebitda"": null, ""diluted_shares_outstanding"": 1170675583.2943923}","{""operating_cash_flow"": 1486848496.0, ""investing_cash_flow"": -1640000000.0, ""financing_cash_flow"": null, ""net_increased_decreased"": -153151504.0, ""capital_expenditure"": 1640000000.0, ""free_cash_flow"": 3126848496.0}"
WIFI.JK,2024-09-30,1,"{""total_current_asset"": 582774854004.0, ""total_non_current_asset"": 2184979597829.0, ""total_asset"": 2767754451833.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 21590199554.0, ""total_current_liabilities"": 537585851310.0, ""total_non_current_liabilities"": 1330222104103.0, ""total_liabilities"": 1867807955413.0, ""total_equity"": 899946496420.0, ""total_debt"": 1147284893233.0, ""stockholders_equity"": 891292578216.0}","{""total_revenue"": 504950776055.0, ""cost_of_revenue"": 197364106799.0, ""gross_income"": 307586669256.0, ""operating_expense"": 54819816062.0, ""operating_income"": 362406485318.0, ""non_operating_income_or_loss"": -182462833421.0, ""pretax_income"": 179943651897.0, ""income_taxes"": -21302478924.0, ""minorities"": 6569245482.0, ""net_income"": 152071927491.0, ""interest_expense_non_operating"": 73274811986.0, ""ebit"": 253218463883.0, ""ebitda"": null, ""diluted_shares_outstanding"": 2324547959.202079}","{""operating_cash_flow"": 548971463979.0, ""investing_cash_flow"": -984221064904.0, ""financing_cash_flow"": 416767261339.0, ""net_increased_decreased"": -18482339586.0, ""capital_expenditure"": 984221064904.0, ""free_cash_flow"": 1533192528883.0}"
AMIN.JK,2024-09-30,3,"{""total_current_asset"": 239376738699.0, ""total_non_current_asset"": 100862510311.0, ""total_asset"": 340239249010.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 12382799190.0, ""total_current_liabilities"": 146047755786.0, ""total_non_current_liabilities"": 13129759405.0, ""total_liabilities"": 159177515191.0, ""total_equity"": 181061733819.0, ""total_debt"": 47814484663.0, ""stockholders_equity"": 181061733819.0}","{""total_revenue"": 262179055058.0, ""cost_of_revenue"": 226483524702.0, ""gross_income"": 35695530356.0, ""operating_expense"": 14082538341.0, ""operating_income"": 49778068697.0, ""non_operating_income_or_loss"": -32402225888.0, ""pretax_income"": 17375842809.0, ""income_taxes"": null, ""minorities"": null, ""net_income"": 17375842809.0, ""interest_expense_non_operating"": 3606163496.0, ""ebit"": 20982006305.0, ""ebitda"": null, ""diluted_shares_outstanding"": 1079915650.0310752}","{""operating_cash_flow"": 18166419067.0, ""investing_cash_flow"": -1186605408.0, ""financing_cash_flow"": -13637071201.0, ""net_increased_decreased"": 3342742458.0, ""capital_expenditure"": 1186605408.0, ""free_cash_flow"": 19353024475.0}"
PORT.JK,2024-09-30,3,"{""total_current_asset"": 475913858000.0, ""total_non_current_asset"": 1812454932000.0, ""total_asset"": 2288368790000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 206823934000.0, ""total_current_liabilities"": 219137349000.0, ""total_non_current_liabilities"": 1074432568000.0, ""total_liabilities"": 1293569917000.0, ""total_equity"": 994798873000.0, ""total_debt"": 1177372704000.0, ""stockholders_equity"": 937550702000.0}","{""total_revenue"": 857907408000.0, ""cost_of_revenue"": 610668036000.0, ""gross_income"": 247239372000.0, ""operating_expense"": 61830574000.0, ""operating_income"": 309069946000.0, ""non_operating_income_or_loss"": -385257451000.0, ""pretax_income"": -76187505000.0, ""income_taxes"": -22415411000.0, ""minorities"": 6478728000.0, ""net_income"": -111617047000.0, ""interest_expense_non_operating"": 55396759000.0, ""ebit"": -20790746000.0, ""ebitda"": null, ""diluted_shares_outstanding"": -2813638694.2273765}","{""operating_cash_flow"": 107210336000.0, ""investing_cash_flow"": -3060680000.0, ""financing_cash_flow"": -122305892000.0, ""net_increased_decreased"": -18156236000.0, ""capital_expenditure"": 6584110000.0, ""free_cash_flow"": 113794446000.0}"
CPRO.JK,2024-09-30,1,"{""total_current_asset"": 2414793000000.0, ""total_non_current_asset"": 4533730000000.0, ""total_asset"": 6948523000000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 75769000000.0, ""total_current_liabilities"": 2210503000000.0, ""total_non_current_liabilities"": 979258000000.0, ""total_liabilities"": 3189761000000.0, ""total_equity"": 3758762000000.0, ""total_debt"": 1984007000000.0, ""stockholders_equity"": 3755644000000.0}","{""total_revenue"": 6887109000000.0, ""cost_of_revenue"": 5541676000000.0, ""gross_income"": 1345433000000.0, ""operating_expense"": 712908000000.0, ""operating_income"": 2058341000000.0, ""non_operating_income_or_loss"": -1597332000000.0, ""pretax_income"": 461009000000.0, ""income_taxes"": -118430000000.0, ""minorities"": 94000000.0, ""net_income"": 342485000000.0, ""interest_expense_non_operating"": 143759000000.0, ""ebit"": 604768000000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 60085.087719298244}","{""operating_cash_flow"": 433526000000.0, ""investing_cash_flow"": -159834000000.0, ""financing_cash_flow"": -272499000000.0, ""net_increased_decreased"": 1193000000.0, ""capital_expenditure"": 160040000000.0, ""free_cash_flow"": 593566000000.0}"
KRAS.JK,2024-09-30,1,"{""total_current_asset"": 574217000.0, ""total_non_current_asset"": 2179959000.0, ""total_asset"": 2754176000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 71453000.0, ""total_current_liabilities"": 2187388000.0, ""total_non_current_liabilities"": 243279000.0, ""total_liabilities"": 2430667000.0, ""total_equity"": 323509000.0, ""total_debt"": 1918414000.0, ""stockholders_equity"": 356010000.0}","{""total_revenue"": 657520000.0, ""cost_of_revenue"": 593232000.0, ""gross_income"": 64288000.0, ""operating_expense"": 84999000.0, ""operating_income"": 149287000.0, ""non_operating_income_or_loss"": -332562000.0, ""pretax_income"": -183275000.0, ""income_taxes"": -3423000.0, ""minorities"": -1474000.0, ""net_income"": -185224000.0, ""interest_expense_non_operating"": 94397000.0, ""ebit"": -88878000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 19294166.666666668}","{""operating_cash_flow"": 17059000.0, ""investing_cash_flow"": -53684000.0, ""financing_cash_flow"": 702000.0, ""net_increased_decreased"": -35923000.0, ""capital_expenditure"": 12026000.0, ""free_cash_flow"": 29085000.0}"
ABDA.JK,2024-09-30,6,"{""total_current_asset"": null, ""total_non_current_asset"": null, ""total_asset"": 2781587034000.0, ""cash_only"": 527977924000.0, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": null, ""total_current_liabilities"": null, ""total_non_current_liabilities"": null, ""total_liabilities"": 1234574573000.0, ""total_equity"": 1547012461000.0, ""total_debt"": null, ""stockholders_equity"": 1546966863000.0}","{""total_revenue"": 634443454000.0, ""cost_of_revenue"": null, ""gross_income"": null, ""operating_expense"": null, ""operating_income"": 37626003000.0, ""non_operating_income_or_loss"": null, ""pretax_income"": 49874085000.0, ""income_taxes"": -12248082000.0, ""minorities"": null, ""net_income"": 37626003000.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 616933.131147541}","{""operating_cash_flow"": -256554000.0, ""investing_cash_flow"": -194417901000.0, ""financing_cash_flow"": null, ""net_increased_decreased"": -194674455000.0, ""capital_expenditure"": 3611953000.0, ""free_cash_flow"": 3355399000.0}"
GTBO.JK,2024-09-30,1,"{""total_current_asset"": 10189954.0, ""total_non_current_asset"": 46186342.0, ""total_asset"": 56376296.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 2722479.0, ""total_current_liabilities"": 3914813.0, ""total_non_current_liabilities"": 2169423.0, ""total_liabilities"": 6084236.0, ""total_equity"": 50292060.0, ""total_debt"": null, ""stockholders_equity"": 50292060.0}","{""total_revenue"": 23628797.0, ""cost_of_revenue"": 16119085.0, ""gross_income"": 7509712.0, ""operating_expense"": 6600373.0, ""operating_income"": 14110085.0, ""non_operating_income_or_loss"": -13352334.0, ""pretax_income"": 757751.0, ""income_taxes"": -166705.0, ""minorities"": null, ""net_income"": 591046.0, ""interest_expense_non_operating"": 31160.0, ""ebit"": 788911.0, ""ebitda"": null, ""diluted_shares_outstanding"": 2500000000.0}","{""operating_cash_flow"": -699204.0, ""investing_cash_flow"": -3819.0, ""financing_cash_flow"": -700000.0, ""net_increased_decreased"": -1403023.0, ""capital_expenditure"": null, ""free_cash_flow"": null}"
PEVE.JK,2024-09-30,1,"{""total_current_asset"": 1068304367213.0, ""total_non_current_asset"": 34625335277.0, ""total_asset"": 1102929702490.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 6718123749.0, ""total_current_liabilities"": 792676565257.0, ""total_non_current_liabilities"": 45995964177.0, ""total_liabilities"": 838672529434.0, ""total_equity"": 264257173056.0, ""total_debt"": 145830733459.0, ""stockholders_equity"": 264256577627.0}","{""total_revenue"": 2191894493672.0, ""cost_of_revenue"": 1928680610506.0, ""gross_income"": 263213883166.0, ""operating_expense"": 216348024383.0, ""operating_income"": 479561907549.0, ""non_operating_income_or_loss"": -438138682234.0, ""pretax_income"": 41423225315.0, ""income_taxes"": -9113109569.0, ""minorities"": -186044.0, ""net_income"": 32310301790.0, ""interest_expense_non_operating"": 5396924826.0, ""ebit"": 46820150141.0, ""ebitda"": null, ""diluted_shares_outstanding"": 1765590261.7486339}","{""operating_cash_flow"": -65548185582.0, ""investing_cash_flow"": -5150875188.0, ""financing_cash_flow"": 72925084933.0, ""net_increased_decreased"": 2226024163.0, ""capital_expenditure"": 5473275188.0, ""free_cash_flow"": -60074910394.0}"
ALKA.JK,2024-09-30,1,"{""total_current_asset"": 263730004000.0, ""total_non_current_asset"": 10865251000.0, ""total_asset"": 274595255000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 173425126000.0, ""total_current_liabilities"": 55016206000.0, ""total_non_current_liabilities"": 2356481000.0, ""total_liabilities"": 57372687000.0, ""total_equity"": 217222568000.0, ""total_debt"": 90000000.0, ""stockholders_equity"": 217101046000.0}","{""total_revenue"": 38670638000.0, ""cost_of_revenue"": 34612956000.0, ""gross_income"": 4057682000.0, ""operating_expense"": 11575779000.0, ""operating_income"": 15633461000.0, ""non_operating_income_or_loss"": -13029156000.0, ""pretax_income"": 2604305000.0, ""income_taxes"": 445000.0, ""minorities"": 110477000.0, ""net_income"": 2494273000.0, ""interest_expense_non_operating"": 39584000.0, ""ebit"": 2643889000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 507998574.33808553}","{""operating_cash_flow"": -144290375000.0, ""investing_cash_flow"": -4144668000.0, ""financing_cash_flow"": -66141000.0, ""net_increased_decreased"": -148501184000.0, ""capital_expenditure"": 4144668000.0, ""free_cash_flow"": -140145707000.0}"
