symbol,date,industry_code,balance_sheet_metrics,income_stmt_metrics,cash_flow_metrics
SMRA.JK,2024-09-30,2,"{""total_current_assets"": 15215119696000.0, ""total_non_current_assets"": 18240665023000.0, ""total_assets"": 33455784719000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 2801407997000.0, ""total_current_liabilities"": 13710290249000.0, ""total_non_current_liabilities"": 6424212236000.0, ""total_liabilities"": 20134502485000.0, ""total_equity"": 13321282234000.0, ""total_debt"": 10006007896000.0, ""stockholders_equity"": 10627806532000.0}","{""total_revenue"": 7541309058000.0, ""cost_of_revenue"": 3554179828000.0, ""gross_income"": 3987129230000.0, ""operating_expenses"": 1214081530000.0, ""operating_income"": 5201210760000.0, ""non_operating_income"": -3458758991000.0, ""pretax_income"": 1742451769000.0, ""income_taxes"": -488698097000.0, ""minorities"": 320044188000.0, ""net_income"": 1253753672000.0, ""interest_expense_non_operating"": 786462211000.0, ""ebit"": 2528913980000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 16508300636.49222}","{""net_operating_cash_flow"": 83154032000.0, ""net_investing_cash_flow"": -3171529982000.0, ""net_financing_cash_flow"": 2596907225000.0, ""net_increased_decreased"": -491468725000.0, ""capital_expenditure"": 2673688241000.0, ""free_cash_flow"": 2756842273000.0}"
HOPE.JK,2024-09-30,1,"{""total_current_assets"": 107834154742.0, ""total_non_current_assets"": 66699042710.0, ""total_assets"": 174533197452.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 15843764.0, ""total_current_liabilities"": 71384840659.0, ""total_non_current_liabilities"": 2075674430.0, ""total_liabilities"": 73460515089.0, ""total_equity"": 101072682363.0, ""total_debt"": 63221255037.0, ""stockholders_equity"": 101061233450.0}","{""total_revenue"": 7636829967.0, ""cost_of_revenue"": 10649555711.0, ""gross_income"": -3012725744.0, ""operating_expenses"": 6920834170.0, ""operating_income"": 3908108426.0, ""non_operating_income"": -18197052364.0, ""pretax_income"": -14288943938.0, ""income_taxes"": 36547929.0, ""minorities"": null, ""net_income"": -14252396009.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 2130360200.9999998}","{""net_operating_cash_flow"": -8203369002.0, ""net_investing_cash_flow"": 169642317.0, ""net_financing_cash_flow"": 7958042547.0, ""net_increased_decreased"": -75684138.0, ""capital_expenditure"": null, ""free_cash_flow"": null}"
MYOR.JK,2024-09-30,1,"{""total_current_assets"": 20176791479385.0, ""total_non_current_assets"": 10149976445164.0, ""total_assets"": 30326767924549.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 4527820327026.0, ""total_current_liabilities"": 8666179576256.0, ""total_non_current_liabilities"": 5577632647190.0, ""total_liabilities"": 14243812223446.0, ""total_equity"": 16082955701103.0, ""total_debt"": 9060643241628.0, ""stockholders_equity"": 15824009622236.0}","{""total_revenue"": 25639497665384.0, ""cost_of_revenue"": 19522878798789.0, ""gross_income"": 6116618866595.0, ""operating_expenses"": 3381870291635.0, ""operating_income"": 9498489158230.0, ""non_operating_income"": -6905516271143.0, ""pretax_income"": 2592972887087.0, ""income_taxes"": -532877787718.0, ""minorities"": 44596203674.0, ""net_income"": 2015498895695.0, ""interest_expense_non_operating"": 250794615982.0, ""ebit"": 2843767503069.0, ""ebitda"": null, ""diluted_shares_outstanding"": 22394432174.38889}","{""net_operating_cash_flow"": -1757895073487.0, ""net_investing_cash_flow"": -1365365137092.0, ""net_financing_cash_flow"": 3540615390122.0, ""net_increased_decreased"": 417355179543.0, ""capital_expenditure"": 1530099407631.0, ""free_cash_flow"": -227795665856.0}"
OBMD.JK,2024-09-30,1,"{""total_current_assets"": 175442413635.0, ""total_non_current_assets"": 40037015321.0, ""total_assets"": 215479428956.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 91980709217.0, ""total_current_liabilities"": 24546891016.0, ""total_non_current_liabilities"": 15724610784.0, ""total_liabilities"": 40271501800.0, ""total_equity"": 175207927156.0, ""total_debt"": 10094603435.0, ""stockholders_equity"": 175207927156.0}","{""total_revenue"": 133679037344.0, ""cost_of_revenue"": 15344403920.0, ""gross_income"": 118334633424.0, ""operating_expenses"": 67217400765.0, ""operating_income"": 185552034189.0, ""non_operating_income"": -134585006447.0, ""pretax_income"": 50967027742.0, ""income_taxes"": -11178121287.0, ""minorities"": null, ""net_income"": 39788906455.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 805992961.4968262}","{""net_operating_cash_flow"": 18058654297.0, ""net_investing_cash_flow"": -5934949994.0, ""net_financing_cash_flow"": 2296093233.0, ""net_increased_decreased"": 14419797536.0, ""capital_expenditure"": 2802549994.0, ""free_cash_flow"": 20861204291.0}"
BRPT.JK,2024-09-30,1,"{""total_current_assets"": 3120162000.0, ""total_non_current_assets"": 7070176000.0, ""total_assets"": 10190338000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 1586425000.0, ""total_current_liabilities"": 1023243000.0, ""total_non_current_liabilities"": 5053133000.0, ""total_liabilities"": 6076376000.0, ""total_equity"": 4113962000.0, ""total_debt"": 4819010000.0, ""stockholders_equity"": 1694730000.0}","{""total_revenue"": 1677078000.0, ""cost_of_revenue"": 1295506000.0, ""gross_income"": 381572000.0, ""operating_expenses"": 135344000.0, ""operating_income"": 516916000.0, ""non_operating_income"": -365306000.0, ""pretax_income"": 151610000.0, ""income_taxes"": -90738000.0, ""minorities"": 34068000.0, ""net_income"": 26804000.0, ""interest_expense_non_operating"": 255997000.0, ""ebit"": 407607000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 93561767.315}","{""net_operating_cash_flow"": -447806000.0, ""net_investing_cash_flow"": -133645000.0, ""net_financing_cash_flow"": 367645000.0, ""net_increased_decreased"": -213806000.0, ""capital_expenditure"": 451108000.0, ""free_cash_flow"": 3302000.0}"
RICY.JK,2024-09-30,1,"{""total_current_assets"": 1310705401982.0, ""total_non_current_assets"": 188726936851.0, ""total_assets"": 1499432338833.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 23904092786.0, ""total_current_liabilities"": 1225826935494.0, ""total_non_current_liabilities"": 139002621963.0, ""total_liabilities"": 1364829557457.0, ""total_equity"": 134602781376.0, ""total_debt"": 1132050840180.0, ""stockholders_equity"": 115507072653.0}","{""total_revenue"": 675917927322.0, ""cost_of_revenue"": 535109184326.0, ""gross_income"": 140808742996.0, ""operating_expenses"": 123477352460.0, ""operating_income"": 264286095456.0, ""non_operating_income"": -300879511505.0, ""pretax_income"": -36593416049.0, ""income_taxes"": -720283782.0, ""minorities"": -2564922250.0, ""net_income"": -34748777581.0, ""interest_expense_non_operating"": 59318529544.0, ""ebit"": 22725113495.0, ""ebitda"": null, ""diluted_shares_outstanding"": 641713344.0627886}","{""net_operating_cash_flow"": 74379001204.0, ""net_investing_cash_flow"": -2899879809.0, ""net_financing_cash_flow"": -72083747705.0, ""net_increased_decreased"": -604626310.0, ""capital_expenditure"": 3614966874.0, ""free_cash_flow"": 77993968078.0}"
JAYA.JK,2024-09-30,3,"{""total_current_assets"": 59681055384.0, ""total_non_current_assets"": 145947976070.0, ""total_assets"": 205629031454.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 8091819649.0, ""total_current_liabilities"": 63476611348.0, ""total_non_current_liabilities"": 17164067230.0, ""total_liabilities"": 80640678578.0, ""total_equity"": 124988352876.0, ""total_debt"": 32417054420.0, ""stockholders_equity"": 124988349737.0}","{""total_revenue"": 76822404594.0, ""cost_of_revenue"": 50281539916.0, ""gross_income"": 26540864678.0, ""operating_expenses"": 15848175244.0, ""operating_income"": 42389039922.0, ""non_operating_income"": -33970366583.0, ""pretax_income"": 8418673339.0, ""income_taxes"": -1071808330.0, ""minorities"": 998.0, ""net_income"": 7346864011.0, ""interest_expense_non_operating"": 1801826554.0, ""ebit"": 10220499893.0, ""ebitda"": null, ""diluted_shares_outstanding"": 798572175.1086957}","{""net_operating_cash_flow"": 16241588746.0, ""net_investing_cash_flow"": -41309421506.0, ""net_financing_cash_flow"": 25254786634.0, ""net_increased_decreased"": 186953874.0, ""capital_expenditure"": 55343598317.0, ""free_cash_flow"": 71585187063.0}"
LMPI.JK,2024-09-30,1,"{""total_current_assets"": 490415700769.0, ""total_non_current_assets"": 187178341918.0, ""total_assets"": 677594042687.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 5286571494.0, ""total_current_liabilities"": 497867253118.0, ""total_non_current_liabilities"": 18894716868.0, ""total_liabilities"": 516761969986.0, ""total_equity"": 160832072701.0, ""total_debt"": 245921060647.0, ""stockholders_equity"": 160832072701.0}","{""total_revenue"": 392341403379.0, ""cost_of_revenue"": 343996615159.0, ""gross_income"": 48344788220.0, ""operating_expenses"": 54355898298.0, ""operating_income"": 102700686518.0, ""non_operating_income"": -122644298211.0, ""pretax_income"": -19943611693.0, ""income_taxes"": 3763956845.0, ""minorities"": null, ""net_income"": -16179654848.0, ""interest_expense_non_operating"": 13861799569.0, ""ebit"": -6081812124.0, ""ebitda"": null, ""diluted_shares_outstanding"": 1008706661.3466334}","{""net_operating_cash_flow"": 185257919.0, ""net_investing_cash_flow"": -3698862959.0, ""net_financing_cash_flow"": 1877704164.0, ""net_increased_decreased"": -1635900876.0, ""capital_expenditure"": 3700362959.0, ""free_cash_flow"": 3885620878.0}"
AKPI.JK,2024-09-30,1,"{""total_current_assets"": 1282693657000.0, ""total_non_current_assets"": 2022331221000.0, ""total_assets"": 3305024878000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 46619020000.0, ""total_current_liabilities"": 1037725743000.0, ""total_non_current_liabilities"": 609338744000.0, ""total_liabilities"": 1647064487000.0, ""total_equity"": 1657960391000.0, ""total_debt"": 1087775564000.0, ""stockholders_equity"": 1658062098000.0}","{""total_revenue"": 2313062969000.0, ""cost_of_revenue"": 2060800464000.0, ""gross_income"": 252262505000.0, ""operating_expenses"": 173847030000.0, ""operating_income"": 426109535000.0, ""non_operating_income"": -414329075000.0, ""pretax_income"": 11780460000.0, ""income_taxes"": -5025206000.0, ""minorities"": 0.0, ""net_income"": 6755254000.0, ""interest_expense_non_operating"": 57567666000.0, ""ebit"": 69348126000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 614114000.0}","{""net_operating_cash_flow"": 96117340000.0, ""net_investing_cash_flow"": -21445508000.0, ""net_financing_cash_flow"": -95423448000.0, ""net_increased_decreased"": -20751616000.0, ""capital_expenditure"": 49848187000.0, ""free_cash_flow"": 145965527000.0}"
GRPH.JK,2024-09-30,1,"{""total_current_assets"": 4571503771.0, ""total_non_current_assets"": 87220740090.0, ""total_assets"": 91792243861.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 1098824868.0, ""total_current_liabilities"": 3439716341.0, ""total_non_current_liabilities"": 14487720237.0, ""total_liabilities"": 17927436578.0, ""total_equity"": 73864807283.0, ""total_debt"": 11776668863.0, ""stockholders_equity"": 73864807283.0}","{""total_revenue"": 21936281854.0, ""cost_of_revenue"": 11210448677.0, ""gross_income"": 10725833177.0, ""operating_expenses"": 6684075271.0, ""operating_income"": 17409908448.0, ""non_operating_income"": -13989158841.0, ""pretax_income"": 3420749607.0, ""income_taxes"": -652056203.0, ""minorities"": null, ""net_income"": 2768693404.0, ""interest_expense_non_operating"": 0.0, ""ebit"": 3420749607.0, ""ebitda"": null, ""diluted_shares_outstanding"": 750323415.7181572}","{""net_operating_cash_flow"": 3193878485.0, ""net_investing_cash_flow"": -18528968084.0, ""net_financing_cash_flow"": 15827340951.0, ""net_increased_decreased"": 492251352.0, ""capital_expenditure"": 18528968084.0, ""free_cash_flow"": 21722846569.0}"
PNGO.JK,2024-09-30,1,"{""total_current_assets"": 376667802961.0, ""total_non_current_assets"": 1185703303566.0, ""total_assets"": 1562371106527.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 10100517379.0, ""total_current_liabilities"": 314509125013.0, ""total_non_current_liabilities"": 354409728484.0, ""total_liabilities"": 668918853497.0, ""total_equity"": 893452253030.0, ""total_debt"": 511544107269.0, ""stockholders_equity"": 890029632928.0}","{""total_revenue"": 1350161517576.0, ""cost_of_revenue"": 1020497279449.0, ""gross_income"": 329664238127.0, ""operating_expenses"": 149041270391.0, ""operating_income"": 478705508518.0, ""non_operating_income"": -293168755581.0, ""pretax_income"": 185536752937.0, ""income_taxes"": -46794173144.0, ""minorities"": 358180228.0, ""net_income"": 138384399565.0, ""interest_expense_non_operating"": 29418189328.0, ""ebit"": 214954942265.0, ""ebitda"": null, ""diluted_shares_outstanding"": 781832765.9039547}","{""net_operating_cash_flow"": 152324158894.0, ""net_investing_cash_flow"": -96009418699.0, ""net_financing_cash_flow"": -74923479671.0, ""net_increased_decreased"": -18608739476.0, ""capital_expenditure"": 108149068662.0, ""free_cash_flow"": 260473227556.0}"
COCO.JK,2024-09-30,1,"{""total_current_assets"": 221593735391.0, ""total_non_current_assets"": 215439344286.0, ""total_assets"": 437033079677.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 3769280321.0, ""total_current_liabilities"": 153515454169.0, ""total_non_current_liabilities"": 173343712363.0, ""total_liabilities"": 326859166532.0, ""total_equity"": 110173913145.0, ""total_debt"": 287918408690.0, ""stockholders_equity"": 110166936785.0}","{""total_revenue"": 120142458945.0, ""cost_of_revenue"": 114038648483.0, ""gross_income"": 6103810462.0, ""operating_expenses"": 22397875822.0, ""operating_income"": 28501686284.0, ""non_operating_income"": -68931289685.0, ""pretax_income"": -40429603401.0, ""income_taxes"": null, ""minorities"": 449626.0, ""net_income"": -40429603401.0, ""interest_expense_non_operating"": 25056146842.0, ""ebit"": -15373456559.0, ""ebitda"": null, ""diluted_shares_outstanding"": 889931838.0145278}","{""net_operating_cash_flow"": -40537768967.0, ""net_investing_cash_flow"": -14636425565.0, ""net_financing_cash_flow"": -49213033481.0, ""net_increased_decreased"": -104387228013.0, ""capital_expenditure"": 14636425565.0, ""free_cash_flow"": -25901343402.0}"
DNAR.JK,2024-09-30,4,"{""gross_loan"": 8677433670300.0, ""allowance_for_loans"": 276326038611.0, ""net_loan"": 8953759708911.0, ""non_loan_asset"": null, ""total_assets"": 11260076651174.0, ""total_earning_assets"": null, ""cash_only"": 12062780200.0, ""total_cash_and_due_from_banks"": 12462722483.0, ""current_account"": 830634199212.0, ""savings_account"": 431012824712.0, ""time_deposits"": 4936801496845.0, ""total_deposits"": 6198448520769.0, ""other_interest_bearing_liabilities"": null, ""non_interest_bearing_liabilities"": null, ""total_liabilities"": 7642720279111.0, ""total_equity"": 3617356372063.0, ""total_debt"": null, ""stockholders_equity"": 3617356372063.0, ""non_loan_assets"": 2306316942263.0}","{""interest_income"": 772478643296.0, ""interest_expenses"": 321491583728.0, ""net_interest_income"": 1093970227024.0, ""premium_income"": null, ""premium_expenses"": null, ""net_premium_income"": null, ""non_interest_income"": null, ""total_revenue"": null, ""operating_expenses"": null, ""provision_for_impairment"": 218561877906.0, ""operating_income"": 43729417735.0, ""non_operating_income"": 241936090.0, ""pretax_income"": 43870853825.0, ""income_taxes"": -11000000000.0, ""minorities"": null, ""net_income"": 32870853825.0, ""diluted_shares_outstanding"": 17031530479.274612}","{""total_high_quality_liquid_asset"": null, ""cash_outflow"": null, ""cash_inflow"": null, ""total_net_cash_outflow"": null, ""net_operating_cash_flow"": 124311175649.0, ""net_investing_cash_flow"": -80062338336.0, ""net_financing_cash_flow"": -14281643201.0, ""net_increased_decreased"": 29967194112.0, ""realized_capital_goods_investment"": null, ""free_cash_flow"": null}"
ACES.JK,2024-09-30,1,"{""total_current_assets"": 5601908805218.0, ""total_non_current_assets"": 2137078382018.0, ""total_assets"": 7738987187236.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 1728693664603.0, ""total_current_liabilities"": 568554667299.0, ""total_non_current_liabilities"": 995611921448.0, ""total_liabilities"": 1564166588747.0, ""total_equity"": 6174820598489.0, ""total_debt"": 868762801641.0, ""stockholders_equity"": 6138199292254.0}","{""total_revenue"": 6228147254750.0, ""cost_of_revenue"": 3208375048511.0, ""gross_income"": 3019772206239.0, ""operating_expenses"": 2358278548927.0, ""operating_income"": 5378050755166.0, ""non_operating_income"": -4666786232936.0, ""pretax_income"": 711264522230.0, ""income_taxes"": -143451180935.0, ""minorities"": -6412070247.0, ""net_income"": 574225411542.0, ""interest_expense_non_operating"": 32774079504.0, ""ebit"": 744038601734.0, ""ebitda"": null, ""diluted_shares_outstanding"": 17105314612.511171}","{""net_operating_cash_flow"": 482963773147.0, ""net_investing_cash_flow"": -170985891283.0, ""net_financing_cash_flow"": -892744820919.0, ""net_increased_decreased"": -580766939055.0, ""capital_expenditure"": 175002759208.0, ""free_cash_flow"": 657966532355.0}"
BYAN.JK,2024-09-30,1,"{""total_current_assets"": 1623934481.0, ""total_non_current_assets"": 1509173459.0, ""total_assets"": 3133107940.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 561830850.0, ""total_current_liabilities"": 691280286.0, ""total_non_current_liabilities"": 133583521.0, ""total_liabilities"": 824863807.0, ""total_equity"": 2308244133.0, ""total_debt"": 227902991.0, ""stockholders_equity"": 2201765459.0}","{""total_revenue"": 2469573887.0, ""cost_of_revenue"": 1554845248.0, ""gross_income"": 914728639.0, ""operating_expenses"": 99241681.0, ""operating_income"": 1013970320.0, ""non_operating_income"": -203967455.0, ""pretax_income"": 810002865.0, ""income_taxes"": -174966813.0, ""minorities"": 14227796.0, ""net_income"": 620808256.0, ""interest_expense_non_operating"": 13876844.0, ""ebit"": 823879709.0, ""ebitda"": null, ""diluted_shares_outstanding"": 31040412800.0}","{""net_operating_cash_flow"": 742083347.0, ""net_investing_cash_flow"": -114033225.0, ""net_financing_cash_flow"": -985470156.0, ""net_increased_decreased"": -357420034.0, ""capital_expenditure"": 123956490.0, ""free_cash_flow"": 866039837.0}"
SPMA.JK,2024-09-30,1,"{""total_current_assets"": 1393869994671.0, ""total_non_current_assets"": 1936556158704.0, ""total_assets"": 3330426153375.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 189456248124.0, ""total_current_liabilities"": 449306567856.0, ""total_non_current_liabilities"": 484680828292.0, ""total_liabilities"": 933987396148.0, ""total_equity"": 2396438757227.0, ""total_debt"": 562579446630.0, ""stockholders_equity"": 2396438757227.0}","{""total_revenue"": 1961936091347.0, ""cost_of_revenue"": 1642284704222.0, ""gross_income"": 319651387125.0, ""operating_expenses"": 164059647043.0, ""operating_income"": 483711034168.0, ""non_operating_income"": -337479049802.0, ""pretax_income"": 146231984366.0, ""income_taxes"": -31363096464.0, ""minorities"": null, ""net_income"": 114868887902.0, ""interest_expense_non_operating"": 30383132167.0, ""ebit"": 176615116533.0, ""ebitda"": null, ""diluted_shares_outstanding"": 3190802441.7222223}","{""net_operating_cash_flow"": 430958461832.0, ""net_investing_cash_flow"": -35704149290.0, ""net_financing_cash_flow"": -545888022866.0, ""net_increased_decreased"": -150633710324.0, ""capital_expenditure"": 30037385705.0, ""free_cash_flow"": 460995847537.0}"
SMGA.JK,2024-09-30,1,"{""total_current_assets"": 582032381961.0, ""total_non_current_assets"": 84588631122.0, ""total_assets"": 666621013083.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 28007489206.0, ""total_current_liabilities"": 306412294623.0, ""total_non_current_liabilities"": 9693085687.0, ""total_liabilities"": 316105380310.0, ""total_equity"": 350515632773.0, ""total_debt"": 31683331290.0, ""stockholders_equity"": 354190041910.0}","{""total_revenue"": 735723838183.0, ""cost_of_revenue"": 689413909534.0, ""gross_income"": 46309928649.0, ""operating_expenses"": 19667200357.0, ""operating_income"": 65977129006.0, ""non_operating_income"": -44830768222.0, ""pretax_income"": 21146360784.0, ""income_taxes"": -6285242899.0, ""minorities"": -3008152587.0, ""net_income"": 17869270472.0, ""interest_expense_non_operating"": 4375438446.0, ""ebit"": 25521799230.0, ""ebitda"": null, ""diluted_shares_outstanding"": 12495993337.062937}","{""net_operating_cash_flow"": -74755285809.0, ""net_investing_cash_flow"": -66963321543.0, ""net_financing_cash_flow"": 169215128254.0, ""net_increased_decreased"": 27496520902.0, ""capital_expenditure"": 66963321543.0, ""free_cash_flow"": -7791964266.0}"
ULTJ.JK,2024-09-30,1,"{""total_current_assets"": 4565184000000.0, ""total_non_current_assets"": 3326653000000.0, ""total_assets"": 7891837000000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 2443724000000.0, ""total_current_liabilities"": 619034000000.0, ""total_non_current_liabilities"": 127011000000.0, ""total_liabilities"": 746045000000.0, ""total_equity"": 7145792000000.0, ""total_debt"": 22695000000.0, ""stockholders_equity"": 7063685000000.0}","{""total_revenue"": 6582915000000.0, ""cost_of_revenue"": 4358497000000.0, ""gross_income"": 2224418000000.0, ""operating_expenses"": 1046872000000.0, ""operating_income"": 3271290000000.0, ""non_operating_income"": -2122932000000.0, ""pretax_income"": 1148358000000.0, ""income_taxes"": -255188000000.0, ""minorities"": 11989000000.0, ""net_income"": 881181000000.0, ""interest_expense_non_operating"": 1426000000.0, ""ebit"": 1149784000000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 10366.835294117647}","{""net_operating_cash_flow"": 1043982000000.0, ""net_investing_cash_flow"": -333028000000.0, ""net_financing_cash_flow"": -441554000000.0, ""net_increased_decreased"": 269400000000.0, ""capital_expenditure"": 352986000000.0, ""free_cash_flow"": 1396968000000.0}"
ANDI.JK,2024-09-30,1,"{""total_current_assets"": 42560304505.0, ""total_non_current_assets"": 331786047366.0, ""total_assets"": 374346351871.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 8690074837.0, ""total_current_liabilities"": 77737619340.0, ""total_non_current_liabilities"": 154208259571.0, ""total_liabilities"": 231945878911.0, ""total_equity"": 142400472960.0, ""total_debt"": 157285804079.0, ""stockholders_equity"": 142400472960.0}","{""total_revenue"": 104287436504.0, ""cost_of_revenue"": 119413717458.0, ""gross_income"": -15126280954.0, ""operating_expenses"": 14901429169.0, ""operating_income"": -224851785.0, ""non_operating_income"": -40172431497.0, ""pretax_income"": -40397283282.0, ""income_taxes"": 58412773.0, ""minorities"": null, ""net_income"": -40338870509.0, ""interest_expense_non_operating"": 9480807414.0, ""ebit"": -30916475868.0, ""ebitda"": null, ""diluted_shares_outstanding"": 2331187616.1003237}","{""net_operating_cash_flow"": 9061130547.0, ""net_investing_cash_flow"": -4168788263.0, ""net_financing_cash_flow"": -4567052211.0, ""net_increased_decreased"": 325290073.0, ""capital_expenditure"": 4171568312.0, ""free_cash_flow"": 13232698859.0}"
STTP.JK,2024-09-30,1,"{""total_current_assets"": 4525445315754.0, ""total_non_current_assets"": 1947868993468.0, ""total_assets"": 6473314309222.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 3497104701131.0, ""total_current_liabilities"": 500017965763.0, ""total_non_current_liabilities"": 123957025135.0, ""total_liabilities"": 623974990898.0, ""total_equity"": 5849339318324.0, ""total_debt"": null, ""stockholders_equity"": 5821940215809.0}","{""total_revenue"": 3700917335845.0, ""cost_of_revenue"": 2550357822309.0, ""gross_income"": 1150559513536.0, ""operating_expenses"": 327763202993.0, ""operating_income"": 1478322716529.0, ""non_operating_income"": -309998294455.0, ""pretax_income"": 1168324422074.0, ""income_taxes"": -153220986202.0, ""minorities"": 200521758.0, ""net_income"": 1014902914114.0, ""interest_expense_non_operating"": 300093.0, ""ebit"": 1168324722167.0, ""ebitda"": null, ""diluted_shares_outstanding"": 1311006942.0440748}","{""net_operating_cash_flow"": 951970628379.0, ""net_investing_cash_flow"": -86205483436.0, ""net_financing_cash_flow"": null, ""net_increased_decreased"": 865765144943.0, ""capital_expenditure"": 68925653519.0, ""free_cash_flow"": 1020896281898.0}"
TPMA.JK,2024-09-30,3,"{""total_current_assets"": 44185960.0, ""total_non_current_assets"": 184959623.0, ""total_assets"": 229145583.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 16038505.0, ""total_current_liabilities"": 31146265.0, ""total_non_current_liabilities"": 57906038.0, ""total_liabilities"": 89052303.0, ""total_equity"": 140093280.0, ""total_debt"": 69542036.0, ""stockholders_equity"": 124067393.0}","{""total_revenue"": 89387667.0, ""cost_of_revenue"": 57928091.0, ""gross_income"": 31459576.0, ""operating_expenses"": 6017214.0, ""operating_income"": 37476790.0, ""non_operating_income"": -15753742.0, ""pretax_income"": 21723048.0, ""income_taxes"": -1072652.0, ""minorities"": 3002833.0, ""net_income"": 17647563.0, ""interest_expense_non_operating"": 2859225.0, ""ebit"": 24582273.0, ""ebitda"": null, ""diluted_shares_outstanding"": 3042683275.862069}","{""net_operating_cash_flow"": 36073568.0, ""net_investing_cash_flow"": -76227017.0, ""net_financing_cash_flow"": 39956094.0, ""net_increased_decreased"": -197355.0, ""capital_expenditure"": 75594181.0, ""free_cash_flow"": 111667749.0}"
ARTI.JK,2024-09-30,1,"{""total_current_assets"": 31333989927.0, ""total_non_current_assets"": 552689945527.0, ""total_assets"": 584023935454.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 684153721.0, ""total_current_liabilities"": 747548452741.0, ""total_non_current_liabilities"": 7533660728.0, ""total_liabilities"": 755082113469.0, ""total_equity"": -171058178015.0, ""total_debt"": 7536131440.0, ""stockholders_equity"": -177411474155.0}","{""total_revenue"": 21937699190.0, ""cost_of_revenue"": 6992934268.0, ""gross_income"": 14944764922.0, ""operating_expenses"": 20458684549.0, ""operating_income"": 35403449471.0, ""non_operating_income"": -40418930757.0, ""pretax_income"": -5015481286.0, ""income_taxes"": null, ""minorities"": -164567865.0, ""net_income"": -4850913421.0, ""interest_expense_non_operating"": 30084521.0, ""ebit"": -4985396765.0, ""ebitda"": null, ""diluted_shares_outstanding"": 7582754087.18971}","{""net_operating_cash_flow"": -7413197190.0, ""net_investing_cash_flow"": -450002500.0, ""net_financing_cash_flow"": 7552091498.0, ""net_increased_decreased"": -311108192.0, ""capital_expenditure"": 450002500.0, ""free_cash_flow"": -6963194690.0}"
