symbol,year,period
VICO.JK,2024,tw1
VICO.JK,2024,tw2
VICO.JK,2024,tw3
MFIN.JK,2024,tw1
MFIN.JK,2024,tw2
MFIN.JK,2024,tw3
TFAS.JK,2024,tw1
TFAS.JK,2024,tw2
TFAS.JK,2024,tw3
