symbol,year,period,file_name,file_url
LUCK.JK,2024,tw1,FinancialStatement-2024-I-LUCK.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/LUCK/FinancialStatement-2024-I-LUCK.xlsx
LUCK.JK,2024,tw2,FinancialStatement-2024-II-LUCK.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/LUCK/FinancialStatement-2024-II-LUCK.xlsx
FWCT.JK,2024,tw1,FinancialStatement-2024-I-FWCT.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/FWCT/FinancialStatement-2024-I-FWCT.xlsx
FWCT.JK,2024,tw2,FinancialStatement-2024-II-FWCT.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/FWCT/FinancialStatement-2024-II-FWCT.xlsx
BAPI.JK,2024,tw1,FinancialStatement-2024-I-BAPI.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/BAPI/FinancialStatement-2024-I-BAPI.xlsx
BAPI.JK,2024,tw2,FinancialStatement-2024-II-BAPI.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/BAPI/FinancialStatement-2024-II-BAPI.xlsx
TRJA.JK,2024,tw1,FinancialStatement-2024-I-TRJA.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/TRJA/FinancialStatement-2024-I-TRJA.xlsx
TRJA.JK,2024,tw2,FinancialStatement-2024-II-TRJA.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/TRJA/FinancialStatement-2024-II-TRJA.xlsx
ATAP.JK,2024,tw1,FinancialStatement-2024-I-ATAP.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/ATAP/FinancialStatement-2024-I-ATAP.xlsx
FIMP.JK,2024,tw2,FinancialStatement-2024-II-FIMP.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/FIMP/FinancialStatement-2024-II-FIMP.xlsx
BATR.JK,2024,tw2,FinancialStatement-2024-II-BATR.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/BATR/FinancialStatement-2024-II-BATR.xlsx
AYLS.JK,2024,tw1,FinancialStatement-2024-I-AYLS.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/AYLS/FinancialStatement-2024-I-AYLS.xlsx
AYLS.JK,2024,tw2,FinancialStatement-2024-II-AYLS.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/AYLS/FinancialStatement-2024-II-AYLS.xlsx
TRUE.JK,2024,tw1,FinancialStatement-2024-I-TRUE.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/TRUE/FinancialStatement-2024-I-TRUE.xlsx
TRUE.JK,2024,tw2,FinancialStatement-2024-II-TRUE.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/TRUE/FinancialStatement-2024-II-TRUE.xlsx
AHAP.JK,2024,tw1,FinancialStatement-2024-I-AHAP.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/AHAP/FinancialStatement-2024-I-AHAP.xlsx
AHAP.JK,2024,tw2,FinancialStatement-2024-II-AHAP.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/AHAP/FinancialStatement-2024-II-AHAP.xlsx
SBMA.JK,2024,tw1,FinancialStatement-2024-I-SBMA.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/SBMA/FinancialStatement-2024-I-SBMA.xlsx
SBMA.JK,2024,tw2,FinancialStatement-2024-II-SBMA.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/SBMA/FinancialStatement-2024-II-SBMA.xlsx
BSML.JK,2024,tw1,FinancialStatement-2024-I-BSML.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/BSML/FinancialStatement-2024-I-BSML.xlsx
BSML.JK,2024,tw2,FinancialStatement-2024-II-BSML.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/BSML/FinancialStatement-2024-II-BSML.xlsx
SCNP.JK,2024,tw1,FinancialStatement-2024-I-SCNP.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/SCNP/FinancialStatement-2024-I-SCNP.xlsx
SCNP.JK,2024,tw2,FinancialStatement-2024-II-SCNP.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/SCNP/FinancialStatement-2024-II-SCNP.xlsx
KLAS.JK,2024,tw1,FinancialStatement-2024-I-KLAS.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/KLAS/FinancialStatement-2024-I-KLAS.xlsx
KLAS.JK,2024,tw2,FinancialStatement-2024-II-KLAS.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/KLAS/FinancialStatement-2024-II-KLAS.xlsx
SWID.JK,2024,tw1,FinancialStatement-2024-I-SWID.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/SWID/FinancialStatement-2024-I-SWID.xlsx
SWID.JK,2024,tw2,FinancialStatement-2024-II-SWID.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/SWID/FinancialStatement-2024-II-SWID.xlsx
KBAG.JK,2024,tw1,FinancialStatement-2024-I-KBAG.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/KBAG/FinancialStatement-2024-I-KBAG.xlsx
KBAG.JK,2024,tw2,FinancialStatement-2024-II-KBAG.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/KBAG/FinancialStatement-2024-II-KBAG.xlsx
BIKE.JK,2024,tw1,FinancialStatement-2024-I-BIKE.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/BIKE/FinancialStatement-2024-I-BIKE.xlsx
BIKE.JK,2024,tw2,FinancialStatement-2024-II-BIKE.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/BIKE/FinancialStatement-2024-II-BIKE.xlsx
KBLM.JK,2024,tw1,FinancialStatement-2024-I-KBLM.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/KBLM/FinancialStatement-2024-I-KBLM.xlsx
KBLM.JK,2024,tw2,FinancialStatement-2024-II-KBLM.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/KBLM/FinancialStatement-2024-II-KBLM.xlsx
EKAD.JK,2024,tw1,FinancialStatement-2024-I-EKAD.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/EKAD/FinancialStatement-2024-I-EKAD.xlsx
EKAD.JK,2024,tw2,FinancialStatement-2024-II-EKAD.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/EKAD/FinancialStatement-2024-II-EKAD.xlsx
RAFI.JK,2024,tw1,FinancialStatement-2024-I-RAFI.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/RAFI/FinancialStatement-2024-I-RAFI.xlsx
RAFI.JK,2024,tw2,FinancialStatement-2024-II-RAFI.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/RAFI/FinancialStatement-2024-II-RAFI.xlsx
ASHA.JK,2024,tw1,FinancialStatement-2024-I-ASHA.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/ASHA/FinancialStatement-2024-I-ASHA.xlsx
ASHA.JK,2024,tw2,FinancialStatement-2024-II-ASHA.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/ASHA/FinancialStatement-2024-II-ASHA.xlsx
ZATA.JK,2024,tw1,FinancialStatement-2024-I-ZATA.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/ZATA/FinancialStatement-2024-I-ZATA.xlsx
ZATA.JK,2024,tw2,FinancialStatement-2024-II-ZATA.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/ZATA/FinancialStatement-2024-II-ZATA.xlsx
PAMG.JK,2024,tw1,FinancialStatement-2024-I-PAMG.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/PAMG/FinancialStatement-2024-I-PAMG.xlsx
PAMG.JK,2024,tw2,FinancialStatement-2024-II-PAMG.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/PAMG/FinancialStatement-2024-II-PAMG.xlsx
KETR.JK,2024,tw1,FinancialStatement-2024-I-KETR.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/KETR/FinancialStatement-2024-I-KETR.xlsx
KETR.JK,2024,tw2,FinancialStatement-2024-II-KETR.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/KETR/FinancialStatement-2024-II-KETR.xlsx
EURO.JK,2024,tw2,FinancialStatement-2024-II-EURO.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/EURO/FinancialStatement-2024-II-EURO.xlsx
MDKI.JK,2024,tw1,FinancialStatement-2024-I-MDKI.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/MDKI/FinancialStatement-2024-I-MDKI.xlsx
MDKI.JK,2024,tw2,FinancialStatement-2024-II-MDKI.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/MDKI/FinancialStatement-2024-II-MDKI.xlsx
KKES.JK,2024,tw1,FinancialStatement-2024-I-KKES.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/KKES/FinancialStatement-2024-I-KKES.xlsx
KKES.JK,2024,tw2,FinancialStatement-2024-II-KKES.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/KKES/FinancialStatement-2024-II-KKES.xlsx
LION.JK,2024,tw1,FinancialStatement-2024-I-LION.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/LION/FinancialStatement-2024-I-LION.xlsx
LION.JK,2024,tw2,FinancialStatement-2024-II-LION.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/LION/FinancialStatement-2024-II-LION.xlsx
NAYZ.JK,2024,tw2,FinancialStatement-2024-II-NAYZ.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/NAYZ/FinancialStatement-2024-II-NAYZ.xlsx
CBRE.JK,2024,tw1,FinancialStatement-2024-I-CBRE.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/CBRE/FinancialStatement-2024-I-CBRE.xlsx
CBRE.JK,2024,tw2,FinancialStatement-2024-II-CBRE.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/CBRE/FinancialStatement-2024-II-CBRE.xlsx
LAJU.JK,2024,tw1,FinancialStatement-2024-I-LAJU.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/LAJU/FinancialStatement-2024-I-LAJU.xlsx
LAJU.JK,2024,tw2,FinancialStatement-2024-II-LAJU.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/LAJU/FinancialStatement-2024-II-LAJU.xlsx
KDSI.JK,2024,tw1,FinancialStatement-2024-I-KDSI.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/KDSI/FinancialStatement-2024-I-KDSI.xlsx
KDSI.JK,2024,tw2,FinancialStatement-2024-II-KDSI.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/KDSI/FinancialStatement-2024-II-KDSI.xlsx
MPXL.JK,2024,tw1,FinancialStatement-2024-I-MPXL.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/MPXL/FinancialStatement-2024-I-MPXL.xlsx
MPXL.JK,2024,tw2,FinancialStatement-2024-II-MPXL.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/MPXL/FinancialStatement-2024-II-MPXL.xlsx
RCCC.JK,2024,tw1,FinancialStatement-2024-I-RCCC.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/RCCC/FinancialStatement-2024-I-RCCC.xlsx
RCCC.JK,2024,tw2,FinancialStatement-2024-II-RCCC.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/RCCC/FinancialStatement-2024-II-RCCC.xlsx
LOPI.JK,2024,tw2,FinancialStatement-2024-II-LOPI.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/LOPI/FinancialStatement-2024-II-LOPI.xlsx
PURI.JK,2024,tw1,FinancialStatement-2024-I-PURI.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/PURI/FinancialStatement-2024-I-PURI.xlsx
PURI.JK,2024,tw2,FinancialStatement-2024-II-PURI.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/PURI/FinancialStatement-2024-II-PURI.xlsx
AKKU.JK,2024,tw1,FinancialStatement-2024-I-AKKU.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/AKKU/FinancialStatement-2024-I-AKKU.xlsx
AKKU.JK,2024,tw2,FinancialStatement-2024-II-AKKU.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/AKKU/FinancialStatement-2024-II-AKKU.xlsx
KOCI.JK,2024,tw1,FinancialStatement-2024-I-KOCI.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/KOCI/FinancialStatement-2024-I-KOCI.xlsx
KOCI.JK,2024,tw2,FinancialStatement-2024-II-KOCI.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/KOCI/FinancialStatement-2024-II-KOCI.xlsx
AGAR.JK,2024,tw1,FinancialStatement-2024-I-AGAR.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/AGAR/FinancialStatement-2024-I-AGAR.xlsx
AGAR.JK,2024,tw2,FinancialStatement-2024-II-AGAR.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/AGAR/FinancialStatement-2024-II-AGAR.xlsx
POLY.JK,2024,tw1,FinancialStatement-2024-I-POLY.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/POLY/FinancialStatement-2024-I-POLY.xlsx
