symbol,year,period,file_name,file_url
PANR.JK,2024,tw1,FinancialStatement-2024-I-PANR.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/PANR/FinancialStatement-2024-I-PANR.xlsx
PANR.JK,2024,tw2,FinancialStatement-2024-II-PANR.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/PANR/FinancialStatement-2024-II-PANR.xlsx
MBTO.JK,2024,tw1,FinancialStatement-2024-I-MBTO.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/MBTO/FinancialStatement-2024-I-MBTO.xlsx
MBTO.JK,2024,tw2,FinancialStatement-2024-II-MBTO.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/MBTO/FinancialStatement-2024-II-MBTO.xlsx
BBSS.JK,2024,tw1,FinancialStatement-2024-I-BBSS.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/BBSS/FinancialStatement-2024-I-BBSS.xlsx
BBSS.JK,2024,tw2,FinancialStatement-2024-II-BBSS.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/BBSS/FinancialStatement-2024-II-BBSS.xlsx
BMBL.JK,2024,tw2,FinancialStatement-2024-II-BMBL.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/BMBL/FinancialStatement-2024-II-BMBL.xlsx
BAUT.JK,2024,tw1,FinancialStatement-2024-I-BAUT.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/BAUT/FinancialStatement-2024-I-BAUT.xlsx
BAUT.JK,2024,tw2,FinancialStatement-2024-II-BAUT.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/BAUT/FinancialStatement-2024-II-BAUT.xlsx
IPAC.JK,2024,tw1,FinancialStatement-2024-I-IPAC.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/IPAC/FinancialStatement-2024-I-IPAC.xlsx
